year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,name_for_merge,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
2012,Gino Gradkowski,Delaware,OG,74.75,300.0,,,,,,,,,,,OL,"Gino Gradkowski, Delaware",True,GradGi00,4,98.0,ravens,2018.0,23.0,0.0,0.0,1.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Delaware,,,,,,,,,,,,,,,ginogradkowski,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9932"">Link</a>",Gino Gradkowski,OG,Delaware,2012.0,7.01,7.11,4.0,ravens
2012,T.J. Graham,North Carolina State,WR,71.38,188.0,9.0,32.75,,4.34,8.0,33.5,120.0,4.18,,,WR,"T.J. Graham, North Carolina State",True,GrahT.00,3,69.0,bills,2015.0,23.0,0.0,0.0,1.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,61.0,794.0,4.0,9.0,,,North Carolina State,http://www.sports-reference.com/cfb/players/tj-graham-1.html,46.0,,,,,-9.0,0.0,1453.0,12.0,,,,,tjgraham,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10263"">Link</a>",T.J. Graham,WR,North Carolina State,2012.0,5.64,6.14,3.0,bills
2012,Cyrus Gray,Texas A&M,RB,70.38,206.0,9.13,29.5,,4.4,21.0,32.5,114.0,,,,RB,"Cyrus Gray, Texas A&M",True,GrayCy00,6,182.0,chiefs,2014.0,22.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,24.0,99.0,1.0,9.0,64.0,0.0,10.0,,,Texas A&M,http://www.sports-reference.com/cfb/players/cyrus-gray-1.html,49.0,,,,,3298.0,30.0,776.0,6.0,,,,,cyrusgray,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9827"">Link</a>",Cyrus Gray,RB,Texas A&amp;M,2012.0,5.35,6.47,6.0,chiefs
2012,Jonas Gray,Notre Dame,RB,69.75,223.0,10.0,31.38,,4.58,20.0,,,,,,RB,"Jonas Gray, Notre Dame",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jonasgray,,,,,,,,,
2012,Jonte Green,New Mexico State,CB,71.25,191.0,,,,,,,,,,,DB,"Jonte Green, New Mexico State",True,GreeJo03,6,196.0,lions,2013.0,23.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,New Mexico State,http://www.sports-reference.com/cfb/players/jonte-green-1.html,38.0,,,,,,,,,217.0,0.0,2.0,0.0,jontegreen,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10022"">Link</a>",Jonte Green,CB,New Mexico State,2012.0,6.49,7.41,6.0,lions
2012,Ladarius Green,Louisiana-Lafayette,TE,77.75,238.0,10.13,34.5,,4.45,16.0,34.5,124.0,4.47,,,TE,"Ladarius Green, Louisiana-Lafayette",True,GreeLa00,4,110.0,chargers,2016.0,22.0,0.0,0.0,2.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1391.0,8.0,16.0,,,Louisiana,,,,,,,,,,,,,,,ladariusgreen,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10082"">Link</a>",Ladarius Green,TE,Louisiana,2012.0,8.26,8.77,4.0,chargers
2012,Chris Greenwood,Albion,CB,73.25,193.0,,,,,,,,,,,DB,"Chris Greenwood, Albion",True,GreeCh01,5,148.0,lions,2013.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,Albion,,,,,,,,,,,,,,,chrisgreenwood,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9800"">Link</a>",Chris Greenwood,CB,Albion,2012.0,9.4,9.69,5.0,lions
2012,Robert Griffin,Baylor,QB,74.38,223.0,9.5,32.25,24.0,4.33,,39.0,120.0,,,,QB,"Robert Griffin, Baylor",True,GrifRo01,1,2.0,commanders,2020.0,22.0,0.0,1.0,3.0,36.0,56.0,799.0,1268.0,9271.0,43.0,30.0,307.0,1809.0,10.0,0.0,0.0,0.0,,,,Baylor,http://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,41.0,10366.0,78.0,17.0,67.1,2254.0,33.0,,,,,,,robertgriffin,,,,,,,,,
2012,Robert Griffin,Kansas State,OG,77.63,336.0,,,,,,,,,,,OL,"Robert Griffin, Kansas State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,robertgriffin,,,,,,,,,
2012,Winston Guy,Kentucky,SS,72.88,218.0,9.0,33.0,,4.62,,,,,,,DB,"Winston Guy, Kentucky",True,GuyxWi00,6,181.0,seahawks,2016.0,22.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,2.0,Kentucky,http://www.sports-reference.com/cfb/players/winston-guy-1.html,51.0,,,,,,,,,297.0,2.5,5.0,1.0,winstonguy,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10322"">Link</a>",Winston Guy,SS,Kentucky,2012.0,4.56,6.33,6.0,seahawks
2012,Trevor Guyton,California,DE,74.63,285.0,10.25,33.0,,5.01,,31.0,105.0,4.53,,,DL,"Trevor Guyton, California",True,GuytTr00,7,219.0,vikings,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,California,http://www.sports-reference.com/cfb/players/trevor-guyton-1.html,43.0,,,,,,,,,91.0,11.0,0.0,2.0,trevorguyton,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10297"">Link</a>",Trevor Guyton,DE,California,2012.0,3.16,4.01,7.0,vikings
2012,Dominique Hamilton,Missouri,DT,76.75,313.0,10.25,33.13,,5.45,31.0,,,4.78,,,DL,"Dominique Hamilton, Missouri",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dominiquehamilton,,,,,,,,,
2012,Jewel Hampton,Southern Illinois,RB,68.63,218.0,9.63,31.0,,4.56,26.0,,,,,,RB,"Jewel Hampton, Southern Illinois",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jewelhampton,,,,,,,,,
2012,Darius Hanks,Alabama,WR,71.63,184.0,9.5,31.75,,4.52,11.0,34.0,117.0,,,,WR,"Darius Hanks, Alabama",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dariushanks,,,,,,,,,
2012,James Hanna,Oklahoma,TE,75.75,252.0,9.88,33.13,,4.43,24.0,36.0,122.0,4.11,,,TE,"James Hanna, Oklahoma",True,HannJa00,6,186.0,cowboys,2017.0,23.0,0.0,0.0,4.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,374.0,1.0,20.0,,,Oklahoma,http://www.sports-reference.com/cfb/players/james-hanna-1.html,54.0,,,,,0.0,0.0,720.0,9.0,,,,,jameshanna,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9964"">Link</a>",James Hanna,TE,Oklahoma,2012.0,9.92,9.91,6.0,cowboys
2012,Tyler Hansen,Colorado,QB,72.63,218.0,,,,4.85,,,,,,,QB,"Tyler Hansen, Colorado",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tylerhansen,,,,,,,,,
2012,Brandon Hardin,Oregon State,FS,75.0,217.0,,,,,,,,,,,DB,"Brandon Hardin, Oregon State",True,HardBr01,3,79.0,bears,,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Oregon State,http://www.sports-reference.com/cfb/players/brandon-hardin-1.html,38.0,,,,,,,,,105.0,1.0,1.0,3.0,brandonhardin,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9744"">Link</a>",Brandon Hardin,FS,Oregon State,2012.0,9.85,9.92,3.0,bears
2012,Cory Harkey,UCLA,TE,76.0,260.0,9.38,32.0,,5.06,13.0,26.5,109.0,4.69,,,TE,"Cory Harkey, UCLA",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coryharkey,,,,,,,,,
2012,Chandler Harnish,Northern Illinois,QB,73.63,219.0,9.25,32.38,,4.68,,32.5,112.0,4.15,,,QB,"Chandler Harnish, Northern Illinois",True,HarnCh00,7,253.0,colts,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Northern Illinois,http://www.sports-reference.com/cfb/players/chandler-harnish-1.html,47.0,8944.0,68.0,26.0,61.9,2983.0,24.0,,,,,,,chandlerharnish,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9785"">Link</a>",Chandler Harnish,QB,Northern Illinois,2012.0,8.54,8.56,7.0,colts
2012,Cliff Harris,Oregon,CB,71.13,175.0,8.88,30.13,,4.61,14.0,36.0,118.0,4.19,,,DB,"Cliff Harris, Oregon",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cliffharris,,,,,,,,,
2012,DaJohn Harris,Southern California,DT,75.38,306.0,10.0,33.0,,5.16,,,,,,,DL,"DaJohn Harris, Southern California",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dajohnharris,,,,,,,,,
2012,Jacory Harris,Miami (FL),QB,75.0,203.0,9.75,32.13,,4.65,,37.0,113.0,4.4,,,QB,"Jacory Harris, Miami (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jacoryharris,,,,,,,,,
2012,Josh Harris,Auburn,C,73.13,252.0,9.0,30.5,,4.82,15.0,,,,,,OL,"Josh Harris, Auburn",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,joshharris,,,,,,,,,
2012,Mike Harris,Florida State,CB,70.25,188.0,9.0,32.25,,4.52,,36.0,117.0,4.07,,,DB,"Mike Harris, Florida State",True,HarrMi00,6,176.0,jaguars,2014.0,23.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,2.0,Florida State,http://www.sports-reference.com/cfb/players/mike-harris-1.html,27.0,,,,,,,,,99.0,1.0,5.0,2.0,mikeharris,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10146"">Link</a>",Mike Harris,CB,Florida State,2012.0,2.96,3.5,6.0,jaguars
2012,Casey Hayward,Vanderbilt,CB,71.38,192.0,,30.25,,4.47,19.0,34.0,119.0,3.9,,,DB,"Casey Hayward, Vanderbilt",True,HaywCa00,2,62.0,packers,2022.0,22.0,0.0,2.0,7.0,50.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,25.0,,Vanderbilt,http://www.sports-reference.com/cfb/players/casey-hayward-1.html,50.0,,,,,,,,,198.0,0.0,15.0,2.0,caseyhayward,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9781"">Link</a>",Casey Hayward,CB,Vanderbilt,2012.0,7.14,7.29,2.0,packers
2012,Junior Hemingway,Michigan,WR,72.88,225.0,9.63,32.5,,4.48,21.0,35.5,124.0,3.98,,,WR,"Junior Hemingway, Michigan",True,HemiJu00,7,238.0,chiefs,2014.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,233.0,2.0,12.0,,,Michigan,http://www.sports-reference.com/cfb/players/junior-hemingway-1.html,47.0,,,,,9.0,0.0,1638.0,11.0,,,,,juniorhemingway,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10045"">Link</a>",Junior Hemingway,WR,Michigan,2012.0,9.72,9.69,7.0,chiefs
2012,Aaron Henry,Wisconsin,FS,72.0,208.0,,,,,,,,,,,DB,"Aaron Henry, Wisconsin",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaronhenry,,,,,,,,,
2012,Dan Herron,Ohio State,RB,69.75,213.0,9.0,32.0,,4.57,22.0,35.0,117.0,4.04,,,RB,"Dan Herron, Ohio State",True,HerrDa00,6,191.0,bengals,2015.0,23.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,112.0,468.0,1.0,31.0,277.0,0.0,9.0,,,Ohio State,http://www.sports-reference.com/cfb/players/dan-herron-1.html,41.0,,,,,2869.0,32.0,309.0,1.0,,,,,danherron,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9837"">Link</a>",Dan Herron,RB,Ohio State,2012.0,6.35,6.9,6.0,bengals
2012,Akiem Hicks,Regina (Canada),DT,76.63,318.0,10.25,35.13,,5.21,26.0,31.5,108.0,4.86,,,DL,"Akiem Hicks, Regina (Canada)",True,HickAk00,3,89.0,saints,2022.0,22.0,0.0,1.0,7.0,54.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,263.0,,41.5,Regina,,,,,,,,,,,,,,,akiemhicks,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9684"">Link</a>",Akiem Hicks,DT,Regina,2012.0,5.96,6.74,3.0,saints
2012,Dont'a Hightower,Alabama,ILB,74.25,265.0,9.75,32.63,,4.62,,32.0,,,,,LB,"Dont'a Hightower, Alabama",True,HighDo01,1,25.0,patriots,2021.0,22.0,0.0,2.0,8.0,65.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,1.0,27.0,Alabama,http://www.sports-reference.com/cfb/players/donta-hightower-1.html,44.0,,,,,,,,,234.0,5.0,1.0,2.0,dontahightower,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9889"">Link</a>",Dont'a Hightower,LB,Alabama,2012.0,5.61,5.46,1.0,patriots
2012,Stephen Hill,Georgia Tech,WR,76.0,215.0,9.38,33.38,,4.28,14.0,39.5,133.0,4.48,,,WR,"Stephen Hill, Georgia Tech",True,HillSt00,2,43.0,jets,2013.0,21.0,0.0,0.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,594.0,4.0,,,,Georgia Tech,http://www.sports-reference.com/cfb/players/stephen-hill-1.html,38.0,,,,,147.0,1.0,1248.0,9.0,,,,,stephenhill,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10259"">Link</a>",Stephen Hill,WR,Georgia Tech,2012.0,9.63,9.82,2.0,jets
2012,Ronnie Hillman,San Diego State,RB,68.75,200.0,8.5,30.0,,4.42,17.0,37.0,,,,,RB,"Ronnie Hillman, San Diego State",True,HillRo00,3,67.0,broncos,2016.0,20.0,0.0,0.0,1.0,17.0,56.0,0.0,0.0,0.0,0.0,0.0,494.0,1976.0,12.0,74.0,524.0,1.0,,,,San Diego State,http://www.sports-reference.com/cfb/players/ronnie-hillman-1.html,26.0,,,,,3243.0,36.0,338.0,2.0,,,,,ronniehillman,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10223"">Link</a>",Ronnie Hillman,RB,San Diego State,2012.0,6.82,7.11,3.0,broncos
2012,T.Y. Hilton,Florida International,WR,69.5,183.0,8.5,32.0,,4.37,,,,,,,WR,"T.Y. Hilton, Florida International",True,HiltT.00,3,92.0,colts,2022.0,22.0,0.0,4.0,8.0,72.0,146.0,0.0,1.0,0.0,0.0,0.0,9.0,55.0,0.0,638.0,9812.0,53.0,1.0,,,Florida International,http://www.sports-reference.com/cfb/players/ty-hilton-1.html,50.0,,,,,498.0,7.0,3531.0,24.0,,,,,tyhilton,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10264"">Link</a>",T.Y. Hilton,WR,Florida International,2012.0,5.29,5.82,3.0,colts
2012,Alex Hoffman-Ellis,Washington State,OLB,72.5,232.0,,,,,,,,,,,LB,"Alex Hoffman-Ellis, Washington State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,alexhoffmanellis,,,,,,,,,
2012,Lamar Holmes,Southern Mississippi,OT,77.38,323.0,9.63,35.25,,5.29,22.0,27.0,104.0,4.8,,,OL,"Lamar Holmes, Southern Mississippi",True,HolmLa00,3,91.0,falcons,2014.0,23.0,0.0,0.0,1.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Southern Miss,http://www.sports-reference.com/cfb/players/lamar-holmes-1.html,,,,,,,,,,,,,,lamarholmes,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10083"">Link</a>",Lamar Holmes,OT,Southern Mississippi,2012.0,4.99,5.06,3.0,falcons
2012,Jayron Hosley,Virginia Tech,CB,70.0,178.0,8.88,30.88,,4.38,11.0,,,,,,DB,"Jayron Hosley, Virginia Tech",True,HoslJa00,3,94.0,giants,2015.0,21.0,0.0,0.0,0.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,,Virginia Tech,http://www.sports-reference.com/cfb/players/jayron-hosley-1.html,39.0,,,,,,,,,109.0,1.0,12.0,2.0,jayronhosley,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9980"">Link</a>",Jayron Hosley,CB,Virginia Tech,2012.0,4.38,5.09,3.0,giants
2012,Jaye Howard,Florida,DT,75.0,301.0,9.88,33.0,,4.78,24.0,27.5,106.0,4.47,,,DL,"Jaye Howard, Florida",True,HowaJa00,4,114.0,seahawks,2016.0,23.0,0.0,0.0,2.0,17.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,,7.5,Florida,http://www.sports-reference.com/cfb/players/jaye-howard-1.html,45.0,,,,,,,,,131.0,11.0,0.0,0.0,jayehoward,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9978"">Link</a>",Jaye Howard,DT,Florida,2012.0,8.71,9.04,4.0,seahawks
2012,Delano Howell,Stanford,SS,70.88,210.0,9.25,31.25,,4.61,21.0,33.0,120.0,4.15,,,DB,"Delano Howell, Stanford",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,delanohowell,,,,,,,,,
2012,John Hughes,Cincinnati,DT,74.5,309.0,9.13,33.88,,5.32,28.0,,,,,,DL,"John Hughes, Cincinnati",True,HughJo00,3,87.0,browns,2017.0,24.0,0.0,0.0,0.0,10.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,,5.5,Cincinnati,http://www.sports-reference.com/cfb/players/john-hughes-2.html,50.0,,,,,,,,,141.0,9.0,0.0,1.0,johnhughes,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10010"">Link</a>",John Hughes,DT,Cincinnati,2012.0,5.75,6.73,3.0,browns
2012,Emil Igwenagu,Massachusetts,FB,73.25,249.0,9.25,33.13,,4.7,19.0,34.5,121.0,4.4,,,RB,"Emil Igwenagu, Massachusetts",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emiligwenagu,,,,,,,,,
2012,Duke Ihenacho,San Jose State,SS,72.13,213.0,9.25,32.75,,4.67,20.0,35.0,122.0,4.22,,,DB,"Duke Ihenacho, San Jose State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dukeihenacho,,,,,,,,,
2012,George Iloka,Boise State,FS,75.63,225.0,9.63,34.5,,4.6,20.0,34.5,124.0,4.03,,,DB,"George Iloka, Boise State",True,IlokGe00,5,167.0,bengals,2020.0,22.0,0.0,0.0,4.0,29.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,9.0,,Boise State,http://www.sports-reference.com/cfb/players/george-iloka-1.html,53.0,,,,,,,,,231.0,1.0,7.0,2.0,georgeiloka,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9930"">Link</a>",George Iloka,FS,Boise State,2012.0,8.84,8.67,5.0,bengals
2012,Melvin Ingram,South Carolina,OLB,73.5,264.0,9.63,31.5,,4.69,28.0,34.5,109.0,4.18,,,LB,"Melvin Ingram, South Carolina",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,melviningram,,,,,,,,,
2012,Bruce Irvin,West Virginia,OLB,75.0,245.0,9.63,33.38,,4.41,23.0,33.5,123.0,4.03,,,LB,"Bruce Irvin, West Virginia",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bruceirvin,,,,,,,,,
2012,Asa Jackson,Cal Poly,CB,70.0,191.0,9.0,29.13,,4.48,19.0,34.5,118.0,4.03,,,DB,"Asa Jackson, Cal Poly",True,JackAs00,5,169.0,ravens,2017.0,22.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,,Cal Poly-San Luis Obispo,,,,,,,,,,,,,,,asajackson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9709"">Link</a>",Asa Jackson,CB,Cal Poly,2012.0,6.5,7.19,5.0,ravens
2012,Janzen Jackson,McNeese State (LA),FS,71.5,188.0,9.38,31.0,,4.6,9.0,36.5,125.0,4.15,,,DB,"Janzen Jackson, McNeese State (LA)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,janzenjackson,,,,,,,,,
2012,Jerrell Jackson,Missouri,WR,72.25,196.0,9.25,32.88,,4.5,22.0,41.0,127.0,4.11,,,WR,"Jerrell Jackson, Missouri",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jerrelljackson,,,,,,,,,
2012,Malik Jackson,Tennessee,DE,76.75,284.0,9.0,33.75,,4.85,25.0,28.0,105.0,4.41,,,DL,"Malik Jackson, Tennessee",True,JackMa02,5,137.0,broncos,2021.0,22.0,0.0,1.0,5.0,45.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,,35.5,Tennessee,http://www.sports-reference.com/cfb/players/malik-jackson-2.html,25.0,,,,,,,,,104.0,7.5,1.0,2.0,malikjackson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10103"">Link</a>",Malik Jackson,DE,Tennessee,2012.0,5.34,5.71,5.0,broncos
2012,LaMichael James,Oregon,RB,68.0,194.0,9.0,30.25,,4.35,15.0,35.0,123.0,4.12,,,RB,"LaMichael James, Oregon",True,JameLa00,2,61.0,49ers,2015.0,22.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,44.0,193.0,0.0,5.0,45.0,0.0,,,,Oregon,http://www.sports-reference.com/cfb/players/lamichael-james-1.html,37.0,,,,,5082.0,53.0,586.0,4.0,,,,,lamichaeljames,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10085"">Link</a>",LaMichael James,RB,Oregon,2012.0,7.26,7.68,2.0,49ers
2012,Jamaar Jarrett,Arizona State,DE,76.75,265.0,9.88,32.75,,4.96,21.0,30.0,114.0,4.34,,,DL,"Jamaar Jarrett, Arizona State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jamaarjarrett,,,,,,,,,
