year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
2012,dariusfleming,Notre Dame,OLB,73.63,245.0,9.38,33.0,,4.71,27.0,33.5,114.0,4.28,,,LB,"Darius Fleming, Notre Dame",True,FlemDa00,5,165.0,49ers,2015.0,23.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,Notre Dame,http://www.sports-reference.com/cfb/players/darius-fleming-1.html,50.0,,,,,,,,,157.0,14.5,2.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9842"">Link</a>",dariusfleming,LB,Notre Dame,2012.0,6.91,7.32,5.0,49ers
2012,jamellfleming,Oklahoma,CB,70.63,206.0,9.5,31.25,,4.43,23.0,34.0,125.0,3.97,,,DB,"Jamell Fleming, Oklahoma",True,FlemJa00,3,80.0,cardinals,2015.0,23.0,0.0,0.0,0.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,,,Oklahoma,http://www.sports-reference.com/cfb/players/jamell-fleming-1.html,51.0,,,,,,,,,168.0,1.0,7.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9960"">Link</a>",jamellfleming,CB,Oklahoma,2012.0,8.85,8.93,3.0,cardinals
2012,donniefletcher,Boston College,CB,72.5,199.0,,,,,,,,,,,DB,"Donnie Fletcher, Boston College",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,michaelfloyd,Notre Dame,WR,74.63,220.0,9.38,32.88,,4.4,16.0,36.5,122.0,,,,WR,"Michael Floyd, Notre Dame",True,FloyMi00,1,13.0,cardinals,2018.0,22.0,0.0,0.0,3.0,28.0,102.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,266.0,3959.0,25.0,,,,Notre Dame,http://www.sports-reference.com/cfb/players/michael-floyd-1.html,43.0,,,,,30.0,1.0,3686.0,37.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10137"">Link</a>",michaelfloyd,WR,Notre Dame,2012.0,7.5,8.17,1.0,cardinals
2012,nickfoles,Arizona,QB,77.0,243.0,10.63,34.25,29.0,5.03,,30.5,112.0,,,,QB,"Nick Foles, Arizona",True,FoleNi00,3,88.0,eagles,2022.0,23.0,0.0,1.0,3.0,32.0,71.0,1302.0,2087.0,14227.0,82.0,47.0,151.0,407.0,6.0,1.0,10.0,0.0,,,,Arizona,http://www.sports-reference.com/cfb/players/nick-foles-1.html,36.0,10068.0,67.0,33.0,66.8,-290.0,4.0,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10169"">Link</a>",nickfoles,QB,Arizona,2012.0,4.35,3.89,3.0,eagles
2012,chaseford,Miami (FL),TE,78.63,255.0,,,,4.78,,,,,,,TE,"Chase Ford, Miami (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,marcusforston,Miami (FL),DT,73.25,301.0,9.0,33.0,,5.05,35.0,28.0,105.0,4.79,,,DL,"Marcus Forston, Miami (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,justinfrancis,Rutgers,DE,74.0,268.0,10.13,33.88,,4.9,23.0,32.0,109.0,4.35,,,DL,"Justin Francis, Rutgers",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,terrencefrederick,Texas A&M,CB,70.13,187.0,9.13,31.13,,4.44,16.0,35.0,121.0,4.03,,,DB,"Terrence Frederick, Texas A&M",True,FredTe00,7,246.0,steelers,2014.0,22.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,,,Texas A&M,http://www.sports-reference.com/cfb/players/terrence-frederick-1.html,50.0,,,,,,,,,205.0,6.0,4.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10276"">Link</a>",terrencefrederick,CB,Texas A&amp;M,2012.0,7.46,7.61,7.0,steelers
2012,isaiahfrey,Nevada,CB,70.63,188.0,,,,,,,,,,,DB,"Isaiah Frey, Nevada",True,FreyIs00,6,184.0,bears,2014.0,22.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,,,Nevada,http://www.sports-reference.com/cfb/players/isaiah-frey-1.html,51.0,,,,,,,,,141.0,0.5,7.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9943"">Link</a>",isaiahfrey,CB,Nevada,2012.0,7.74,8.05,6.0,bears
2012,timfugger,Vanderbilt,DE,75.25,248.0,,,,4.64,,,,,,,DL,"Tim Fugger, Vanderbilt",True,FuggTi00,7,214.0,colts,,23.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Vanderbilt,http://www.sports-reference.com/cfb/players/tim-fugger-1.html,46.0,,,,,,,,,90.0,11.0,1.0,8.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10279"">Link</a>",timfugger,DE,Vanderbilt,2012.0,9.08,9.09,7.0,colts
2012,jefffuller,Texas A&M,WR,76.13,223.0,9.88,33.63,,4.58,17.0,,,,,,WR,"Jeff Fuller, Texas A&M",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,chrisgalippo,Southern California,ILB,73.5,241.0,9.25,30.5,,4.73,19.0,29.5,107.0,4.1,,,LB,"Chris Galippo, Southern California",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,terranceganaway,Baylor,RB,71.5,239.0,9.25,31.63,,4.61,,37.5,119.0,4.25,,,RB,"Terrance Ganaway, Baylor",True,GanaTe00,6,202.0,jets,2012.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Baylor,http://www.sports-reference.com/cfb/players/terrance-ganaway-1.html,51.0,,,,,2592.0,34.0,133.0,1.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10274"">Link</a>",terranceganaway,RB,Baylor,2012.0,6.07,7.02,6.0,jets
2012,garthgerhart,Arizona State,C,73.25,305.0,9.63,33.38,,5.38,25.0,30.5,96.0,4.65,,,OL,"Garth Gerhart, Arizona State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,adamgettis,Iowa,OG,74.38,293.0,9.5,33.13,,4.9,,31.5,112.0,4.65,,,OL,"Adam Gettis, Iowa",True,GettAd00,5,141.0,commanders,2016.0,23.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Iowa,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9674"">Link</a>",adamgettis,OG,Iowa,2012.0,7.58,7.63,5.0,commanders
2012,stephongilmore,South Carolina,CB,72.5,190.0,9.25,31.0,,4.38,15.0,36.0,123.0,3.94,,,DB,"Stephon Gilmore, South Carolina",True,GilmSt00,1,10.0,bills,2024.0,21.0,2.0,5.0,12.0,75.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.0,32.0,1.0,South Carolina,http://www.sports-reference.com/cfb/players/stephon-gilmore-1.html,40.0,,,,,,,,,181.0,7.0,8.0,4.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10260"">Link</a>",stephongilmore,CB,South Carolina,2012.0,9.74,9.76,1.0,bills
2012,chrisgivens,Wake Forest,WR,71.13,198.0,8.25,31.25,,4.35,19.0,33.5,118.0,4.23,,,WR,"Chris Givens, Wake Forest",True,GiveCh00,4,96.0,rams,2015.0,22.0,0.0,0.0,2.0,12.0,60.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,0.0,107.0,1779.0,5.0,1.0,,,Wake Forest,http://www.sports-reference.com/cfb/players/chris-givens-2.html,36.0,,,,,238.0,2.0,2473.0,21.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9799"">Link</a>",chrisgivens,WR,Wake Forest,2012.0,7.42,8.1,4.0,rams
2012,cordyglenn,Georgia,OT,77.75,345.0,10.13,35.75,,5.08,31.0,23.5,93.0,5.0,,,OL,"Cordy Glenn, Georgia",True,GlenCo00,2,41.0,bills,2019.0,22.0,0.0,0.0,6.0,38.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Georgia,http://www.sports-reference.com/cfb/players/cordy-glenn-1.html,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9818"">Link</a>",cordyglenn,OT,Georgia,2012.0,5.37,5.39,2.0,bills
2012,najeegoode,West Virginia,ILB,72.13,244.0,9.0,31.88,,4.55,,35.5,117.0,,,,LB,"Najee Goode, West Virginia",True,GoodNa00,5,140.0,buccaneers,2019.0,23.0,0.0,0.0,0.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,1.0,2.0,West Virginia,http://www.sports-reference.com/cfb/players/najee-goode-1.html,52.0,,,,,,,,,157.0,8.0,2.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10159"">Link</a>",najeegoode,LB,West Virginia,2012.0,8.01,8.39,5.0,buccaneers
2012,ginogradkowski,Delaware,OG,74.75,300.0,,,,,,,,,,,OL,"Gino Gradkowski, Delaware",True,GradGi00,4,98.0,ravens,2018.0,23.0,0.0,0.0,1.0,11.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Delaware,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9932"">Link</a>",ginogradkowski,OG,Delaware,2012.0,7.01,7.11,4.0,ravens
2012,tjgraham,North Carolina State,WR,71.38,188.0,9.0,32.75,,4.34,8.0,33.5,120.0,4.18,,,WR,"T.J. Graham, North Carolina State",True,GrahT.00,3,69.0,bills,2015.0,23.0,0.0,0.0,1.0,7.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,61.0,794.0,4.0,9.0,,,North Carolina State,http://www.sports-reference.com/cfb/players/tj-graham-1.html,46.0,,,,,-9.0,0.0,1453.0,12.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10263"">Link</a>",tjgraham,WR,North Carolina State,2012.0,5.64,6.14,3.0,bills
2012,cyrusgray,Texas A&M,RB,70.38,206.0,9.13,29.5,,4.4,21.0,32.5,114.0,,,,RB,"Cyrus Gray, Texas A&M",True,GrayCy00,6,182.0,chiefs,2014.0,22.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,0.0,24.0,99.0,1.0,9.0,64.0,0.0,10.0,,,Texas A&M,http://www.sports-reference.com/cfb/players/cyrus-gray-1.html,49.0,,,,,3298.0,30.0,776.0,6.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9827"">Link</a>",cyrusgray,RB,Texas A&amp;M,2012.0,5.35,6.47,6.0,chiefs
2012,jonasgray,Notre Dame,RB,69.75,223.0,10.0,31.38,,4.58,20.0,,,,,,RB,"Jonas Gray, Notre Dame",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,jontegreen,New Mexico State,CB,71.25,191.0,,,,,,,,,,,DB,"Jonte Green, New Mexico State",True,GreeJo03,6,196.0,lions,2013.0,23.0,0.0,0.0,0.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,New Mexico State,http://www.sports-reference.com/cfb/players/jonte-green-1.html,38.0,,,,,,,,,217.0,0.0,2.0,0.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10022"">Link</a>",jontegreen,CB,New Mexico State,2012.0,6.49,7.41,6.0,lions
2012,ladariusgreen,Louisiana-Lafayette,TE,77.75,238.0,10.13,34.5,,4.45,16.0,34.5,124.0,4.47,,,TE,"Ladarius Green, Louisiana-Lafayette",True,GreeLa00,4,110.0,chargers,2016.0,22.0,0.0,0.0,2.0,11.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1391.0,8.0,16.0,,,Louisiana,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10082"">Link</a>",ladariusgreen,TE,Louisiana,2012.0,8.26,8.77,4.0,chargers
2012,chrisgreenwood,Albion,CB,73.25,193.0,,,,,,,,,,,DB,"Chris Greenwood, Albion",True,GreeCh01,5,148.0,lions,2013.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,Albion,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9800"">Link</a>",chrisgreenwood,CB,Albion,2012.0,9.4,9.69,5.0,lions
2012,robertgriffin,Baylor,QB,74.38,223.0,9.5,32.25,24.0,4.33,,39.0,120.0,,,,QB,"Robert Griffin, Baylor",True,GrifRo01,1,2.0,commanders,2020.0,22.0,0.0,1.0,3.0,36.0,56.0,799.0,1268.0,9271.0,43.0,30.0,307.0,1809.0,10.0,0.0,0.0,0.0,,,,Baylor,http://www.sports-reference.com/cfb/players/robert-griffin-iii-1.html,41.0,10366.0,78.0,17.0,67.1,2254.0,33.0,,,,,,,,,,,,,,,
2012,robertgriffin,Kansas State,OG,77.63,336.0,,,,,,,,,,,OL,"Robert Griffin, Kansas State",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,winstonguy,Kentucky,SS,72.88,218.0,9.0,33.0,,4.62,,,,,,,DB,"Winston Guy, Kentucky",True,GuyxWi00,6,181.0,seahawks,2016.0,22.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,,2.0,Kentucky,http://www.sports-reference.com/cfb/players/winston-guy-1.html,51.0,,,,,,,,,297.0,2.5,5.0,1.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10322"">Link</a>",winstonguy,SS,Kentucky,2012.0,4.56,6.33,6.0,seahawks
2012,trevorguyton,California,DE,74.63,285.0,10.25,33.0,,5.01,,31.0,105.0,4.53,,,DL,"Trevor Guyton, California",True,GuytTr00,7,219.0,vikings,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,California,http://www.sports-reference.com/cfb/players/trevor-guyton-1.html,43.0,,,,,,,,,91.0,11.0,0.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10297"">Link</a>",trevorguyton,DE,California,2012.0,3.16,4.01,7.0,vikings
2012,dominiquehamilton,Missouri,DT,76.75,313.0,10.25,33.13,,5.45,31.0,,,4.78,,,DL,"Dominique Hamilton, Missouri",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,jewelhampton,Southern Illinois,RB,68.63,218.0,9.63,31.0,,4.56,26.0,,,,,,RB,"Jewel Hampton, Southern Illinois",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,dariushanks,Alabama,WR,71.63,184.0,9.5,31.75,,4.52,11.0,34.0,117.0,,,,WR,"Darius Hanks, Alabama",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,jameshanna,Oklahoma,TE,75.75,252.0,9.88,33.13,,4.43,24.0,36.0,122.0,4.11,,,TE,"James Hanna, Oklahoma",True,HannJa00,6,186.0,cowboys,2017.0,23.0,0.0,0.0,4.0,3.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,374.0,1.0,20.0,,,Oklahoma,http://www.sports-reference.com/cfb/players/james-hanna-1.html,54.0,,,,,0.0,0.0,720.0,9.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9964"">Link</a>",jameshanna,TE,Oklahoma,2012.0,9.92,9.91,6.0,cowboys
2012,tylerhansen,Colorado,QB,72.63,218.0,,,,4.85,,,,,,,QB,"Tyler Hansen, Colorado",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,brandonhardin,Oregon State,FS,75.0,217.0,,,,,,,,,,,DB,"Brandon Hardin, Oregon State",True,HardBr01,3,79.0,bears,,22.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Oregon State,http://www.sports-reference.com/cfb/players/brandon-hardin-1.html,38.0,,,,,,,,,105.0,1.0,1.0,3.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9744"">Link</a>",brandonhardin,FS,Oregon State,2012.0,9.85,9.92,3.0,bears
2012,coryharkey,UCLA,TE,76.0,260.0,9.38,32.0,,5.06,13.0,26.5,109.0,4.69,,,TE,"Cory Harkey, UCLA",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,chandlerharnish,Northern Illinois,QB,73.63,219.0,9.25,32.38,,4.68,,32.5,112.0,4.15,,,QB,"Chandler Harnish, Northern Illinois",True,HarnCh00,7,253.0,colts,,24.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Northern Illinois,http://www.sports-reference.com/cfb/players/chandler-harnish-1.html,47.0,8944.0,68.0,26.0,61.9,2983.0,24.0,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9785"">Link</a>",chandlerharnish,QB,Northern Illinois,2012.0,8.54,8.56,7.0,colts
2012,cliffharris,Oregon,CB,71.13,175.0,8.88,30.13,,4.61,14.0,36.0,118.0,4.19,,,DB,"Cliff Harris, Oregon",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,dajohnharris,Southern California,DT,75.38,306.0,10.0,33.0,,5.16,,,,,,,DL,"DaJohn Harris, Southern California",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,jacoryharris,Miami (FL),QB,75.0,203.0,9.75,32.13,,4.65,,37.0,113.0,4.4,,,QB,"Jacory Harris, Miami (FL)",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,joshharris,Auburn,C,73.13,252.0,9.0,30.5,,4.82,15.0,,,,,,OL,"Josh Harris, Auburn",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,mikeharris,Florida State,CB,70.25,188.0,9.0,32.25,,4.52,,36.0,117.0,4.07,,,DB,"Mike Harris, Florida State",True,HarrMi00,6,176.0,jaguars,2014.0,23.0,0.0,0.0,0.0,6.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,2.0,2.0,Florida State,http://www.sports-reference.com/cfb/players/mike-harris-1.html,27.0,,,,,,,,,99.0,1.0,5.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10146"">Link</a>",mikeharris,CB,Florida State,2012.0,2.96,3.5,6.0,jaguars
2012,caseyhayward,Vanderbilt,CB,71.38,192.0,,30.25,,4.47,19.0,34.0,119.0,3.9,,,DB,"Casey Hayward, Vanderbilt",True,HaywCa00,2,62.0,packers,2022.0,22.0,0.0,2.0,7.0,50.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.0,25.0,,Vanderbilt,http://www.sports-reference.com/cfb/players/casey-hayward-1.html,50.0,,,,,,,,,198.0,0.0,15.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9781"">Link</a>",caseyhayward,CB,Vanderbilt,2012.0,7.14,7.29,2.0,packers
2012,juniorhemingway,Michigan,WR,72.88,225.0,9.63,32.5,,4.48,21.0,35.5,124.0,3.98,,,WR,"Junior Hemingway, Michigan",True,HemiJu00,7,238.0,chiefs,2014.0,23.0,0.0,0.0,0.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,233.0,2.0,12.0,,,Michigan,http://www.sports-reference.com/cfb/players/junior-hemingway-1.html,47.0,,,,,9.0,0.0,1638.0,11.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10045"">Link</a>",juniorhemingway,WR,Michigan,2012.0,9.72,9.69,7.0,chiefs
2012,aaronhenry,Wisconsin,FS,72.0,208.0,,,,,,,,,,,DB,"Aaron Henry, Wisconsin",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,danherron,Ohio State,RB,69.75,213.0,9.0,32.0,,4.57,22.0,35.0,117.0,4.04,,,RB,"Dan Herron, Ohio State",True,HerrDa00,6,191.0,bengals,2015.0,23.0,0.0,0.0,0.0,5.0,35.0,0.0,0.0,0.0,0.0,0.0,112.0,468.0,1.0,31.0,277.0,0.0,9.0,,,Ohio State,http://www.sports-reference.com/cfb/players/dan-herron-1.html,41.0,,,,,2869.0,32.0,309.0,1.0,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9837"">Link</a>",danherron,RB,Ohio State,2012.0,6.35,6.9,6.0,bengals
2012,akiemhicks,Regina (Canada),DT,76.63,318.0,10.25,35.13,,5.21,26.0,31.5,108.0,4.86,,,DL,"Akiem Hicks, Regina (Canada)",True,HickAk00,3,89.0,saints,2022.0,22.0,0.0,1.0,7.0,54.0,149.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,263.0,,41.5,Regina,,,,,,,,,,,,,,,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9684"">Link</a>",akiemhicks,DT,Regina,2012.0,5.96,6.74,3.0,saints
2012,dontahightower,Alabama,ILB,74.25,265.0,9.75,32.63,,4.62,,32.0,,,,,LB,"Dont'a Hightower, Alabama",True,HighDo01,1,25.0,patriots,2021.0,22.0,0.0,2.0,8.0,65.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,1.0,27.0,Alabama,http://www.sports-reference.com/cfb/players/donta-hightower-1.html,44.0,,,,,,,,,234.0,5.0,1.0,2.0,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9889"">Link</a>",dontahightower,LB,Alabama,2012.0,5.61,5.46,1.0,patriots
