year,name,college,pos,height,weight,hand_size,arm_length,wonderlic,40_yard,bench_press,vert_leap,broad_jump,shuttle,3_cone,60yd_shuttle,simple_pos,tag,drafted,player_id,draft_round,draft_pick,team,year_max,age,all_pros_first_team,pro_bowls,years_as_primary_starter,career_av,g,pass_cmp,pass_att,pass_yds,pass_td,pass_int,rush_att,rush_yds,rush_td,rec,rec_yds,tackles_solo,rec_td,def_int,sacks,college_id,college_link,college_games,college_pass_yds,college_pass_td,college_pass_int,college_pass_cmp_pct,college_rush_yds,college_rush_td,college_rec_yds,college_rec_td,college_tackles,college_sacks,college_ints,college_fumbles,name_for_merge,Link,Name,POS,College,Year,RAS,Alltime RAS,Round,Draft Team
2009.0,James Laurinaitis,Ohio State,ILB,73.88,244.0,,,,4.76,22.0,33.0,115.0,4.24,,,LB,"James Laurinaitis, Ohio State",True,LaurJa99,2,35.0,rams,2016.0,22.0,0.0,0.0,7.0,51.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,10.0,16.5,Ohio State,http://www.sports-reference.com/cfb/players/james-laurinaitis-1.html,51.0,,,,,,,,,375.0,13.0,9.0,4.0,jameslaurinaitis,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8559"">Link</a>",James Laurinaitis,LB,Ohio State,2009,5.47,5.79,2,rams
1988.0,Mike Piel,Illinois,DT,76.5,263.0,10.25,,,5.15,,29.0,111.0,4.43,,,DL,"Mike Piel, Illinois",True,PielMi20,3,82.0,rams,1992.0,22.0,0.0,0.0,1.0,11.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,13.0,Illinois,,,,,,,,,,,,,,,mikepiel,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=681"">Link</a>",Mike Piel,DT,Illinois,1988,4.83,5.78,3,rams
2019.0,Gardner Minshew,Washington State,QB,72.88,225.0,10.13,31.75,,4.97,,33.5,116.0,4.45,,,QB,"Gardner Minshew, Washington State",True,MinsGa00,6,178.0,jaguars,2024.0,23.0,0.0,1.0,4.0,32.0,59.0,1094.0,1729.0,11950.0,68.0,34.0,165.0,679.0,5.0,1.0,0.0,0.0,1.0,,,Washington State,http://www.sports-reference.com/cfb/players/gardner-minshew-1.html,30.0,8266.0,62.0,20.0,65.2,43.0,4.0,,,,,,,gardnerminshew,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1466"">Link</a>",Gardner Minshew,QB,Washington State,2019,5.93,5.78,6,jaguars
2005.0,Bill Swancutt,Oregon State,DE,76.0,270.0,10.13,33.13,,5.03,23.0,34.0,113.0,4.24,,,DL,"Bill Swancutt, Oregon State",True,SwanBi20,6,184.0,lions,2005.0,23.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Oregon State,http://www.sports-reference.com/cfb/players/bill-swancutt-1.html,25.0,,,,,,,,,,,1.0,,billswancutt,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7002"">Link</a>",Bill Swancutt,DE,Oregon State,2005,6.32,5.78,6,lions
2007.0,Clifton Ryan,Michigan State,DT,74.75,310.0,8.88,33.63,,5.11,25.0,26.5,102.0,4.69,,,DL,"Clifton Ryan, Michigan State",True,RyanCl99,5,154.0,rams,2010.0,23.0,0.0,0.0,2.0,13.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,3.0,Michigan State,http://www.sports-reference.com/cfb/players/clifton-ryan-1.html,23.0,,,,,,,,,59.0,7.0,0.0,3.0,cliftonryan,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7747"">Link</a>",Clifton Ryan,DT,Michigan State,2007,4.81,5.78,5,rams
2012.0,Kelechi Osemele,Iowa State,OT,77.5,333.0,10.25,35.88,,5.22,32.0,26.5,104.0,4.87,,,OL,"Kelechi Osemele, Iowa State",True,OsemKe00,2,60.0,ravens,2020.0,23.0,1.0,2.0,6.0,47.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Iowa State,,,,,,,,,,,,,,,kelechiosemele,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10059"">Link</a>",Kelechi Osemele,OT,Iowa State,2012,5.66,5.78,2,ravens
2013.0,DeAndre Hopkins,Clemson,WR,73.0,214.0,10.08,33.38,,4.57,15.0,36.0,115.0,4.5,,,WR,"DeAndre Hopkins, Clemson",True,HopkDe00,1,27.0,texans,2024.0,21.0,3.0,5.0,10.0,82.0,178.0,1.0,4.0,6.0,1.0,1.0,6.0,21.0,0.0,984.0,12965.0,83.0,2.0,,,Clemson,http://www.sports-reference.com/cfb/players/deandre-hopkins-1.html,39.0,,,,,0.0,0.0,3020.0,27.0,,,,,deandrehopkins,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=10485"">Link</a>",DeAndre Hopkins,WR,Clemson,2013,4.94,5.78,1,texans
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,russyeast,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=21623"">Link</a>",Russ Yeast,FS,Kansas State,2022,5.47,5.78,7,rams
1987.0,Robert Banks,Notre Dame,DT,76.0,250.0,8.5,31.5,,4.98,18.0,,,,,,DL,"Robert Banks, Notre Dame",True,BankRo20,7,176.0,titans,1990.0,23.0,0.0,0.0,2.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,4.0,Notre Dame,,,,,,,,,,,,,,,robertbanks,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=285"">Link</a>",Robert Banks,DT,Notre Dame,1987,2.86,5.77,7,titans
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,jeffrobinson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2865"">Link</a>",Jeff Robinson,DE,Idaho,1993,8.47,5.77,4,broncos
1996.0,Chris Banks,Kansas,OG,73.5,292.0,9.75,32.75,,5.02,20.0,24.5,106.0,4.7,,,OL,"Chris Banks, Kansas",True,BankCh20,7,226.0,broncos,2000.0,23.0,0.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Kansas,,,,,,,,,,,,,,,chrisbanks,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3806"">Link</a>",Chris Banks,OG,Kansas,1996,6.58,5.77,7,broncos
1998.0,Az-Zahir Hakim,San Diego State,WR,69.6,179.0,9.25,30.5,,4.45,,36.0,122.0,4.25,,,WR,"Az-Zahir Hakim, San Diego State",True,HakiAz00,4,96.0,rams,2006.0,21.0,0.0,0.0,2.0,38.0,110.0,2.0,2.0,72.0,1.0,0.0,31.0,198.0,1.0,316.0,4191.0,28.0,3.0,,,San Diego State,http://www.sports-reference.com/cfb/players/az-zahir-hakim-1.html,38.0,,,,,15.0,0.0,2622.0,21.0,,,,,azzahirhakim,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=4476"">Link</a>",Az-Zahir Hakim,WR,San Diego State,1998,7.9,5.77,4,rams
1999.0,Joe Germaine,Ohio State,QB,73.3,211.0,9.25,30.63,25.0,4.8,,32.0,102.0,4.21,,,QB,"Joe Germaine, Ohio State",True,GermJo00,4,101.0,rams,1999.0,24.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,136.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,Ohio State,http://www.sports-reference.com/cfb/players/joe-germaine-1.html,34.0,5844.0,52.0,18.0,60.5,-223.0,0.0,,,,,,,joegermaine,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5031"">Link</a>",Joe Germaine,QB,Ohio State,1999,8.01,5.77,4,rams
1999.0,Marcus Washington,Colorado,FS,73.8,219.0,10.0,33.38,,4.65,16.0,37.0,117.0,4.44,,,DB,"Marcus Washington, Colorado",True,MarcusWashington3613,6,180.0,patriots,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Colorado,http://www.sports-reference.com/cfb/players/jjuan-cherry-1.html,21.0,,,,,,,,,,,1.0,,marcuswashington,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5099"">Link</a>",Marcus Washington,FS,Colorado,1999,7.56,5.77,6,patriots
2006.0,T.J. Williams,North Carolina State,TE,74.4,269.0,9.75,33.88,,4.75,25.0,34.0,111.0,4.54,,,TE,"T.J. Williams, North Carolina State",True,T.J.Williams5421,6,202.0,buccaneers,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,North Carolina State,http://www.sports-reference.com/cfb/players/tj-williams-2.html,41.0,,,,,0.0,0.0,1283.0,5.0,,,,,tjwilliams,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7630"">Link</a>",T.J. Williams,TE,North Carolina State,2006,6.94,5.77,6,buccaneers
2007.0,Chansi Stuckey,Clemson,WR,70.63,197.0,10.0,31.5,,4.58,,35.0,120.0,4.14,,,WR,"Chansi Stuckey, Clemson",True,StucCh20,7,235.0,jets,2011.0,23.0,0.0,0.0,0.0,10.0,55.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,1.0,106.0,1062.0,5.0,1.0,,,Clemson,http://www.sports-reference.com/cfb/players/chansi-stuckey-1.html,38.0,,,,,261.0,2.0,1760.0,7.0,,,,,chansistuckey,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7735"">Link</a>",Chansi Stuckey,WR,Clemson,2007,6.09,5.77,7,jets
2007.0,Eric Frampton,Washington State,SS,71.0,204.0,9.0,31.88,,4.65,10.0,34.5,122.0,4.17,,,DB,"Eric Frampton, Washington State",True,FramEr99,5,165.0,raiders,2013.0,23.0,0.0,0.0,0.0,5.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,,,Washington State,http://www.sports-reference.com/cfb/players/eric-frampton-1.html,23.0,,,,,,,,,187.0,2.0,6.0,3.0,ericframpton,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7800"">Link</a>",Eric Frampton,SS,Washington State,2007,4.09,5.77,5,raiders
2007.0,Jonathan Wade,Tennessee,CB,70.0,195.0,9.13,32.0,,4.4,,40.5,126.0,4.4,,,DB,"Jonathan Wade, Tennessee",True,WadeJo99,3,84.0,rams,2011.0,23.0,0.0,0.0,0.0,7.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,2.0,,Tennessee,http://www.sports-reference.com/cfb/players/jonathan-wade-1.html,38.0,,,,,,,,,84.0,0.0,6.0,1.0,jonathanwade,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7865"">Link</a>",Jonathan Wade,CB,Tennessee,2007,5.84,5.77,3,rams
2007.0,Ryne Robinson,Miami (OH),WR,69.13,179.0,9.38,30.5,,4.5,,35.0,123.0,4.21,,,WR,"Ryne Robinson, Miami (OH)",True,RobiRy00,4,118.0,panthers,2007.0,22.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,35.0,0.0,1.0,,,Miami (OH),http://www.sports-reference.com/cfb/players/ryne-robinson-1.html,50.0,,,,,122.0,0.0,3697.0,22.0,,,,,rynerobinson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7987"">Link</a>",Ryne Robinson,WR,Miami,2007,5.84,5.77,4,panthers
2009.0,Everette Brown,Florida State,DE,73.5,256.0,,,,4.65,26.0,31.5,114.0,4.53,,,DL,"Everette Brown, Florida State",True,BrowEv99,2,43.0,panthers,2014.0,22.0,0.0,0.0,0.0,6.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0,7.0,Florida State,http://www.sports-reference.com/cfb/players/everette-brown-1.html,39.0,,,,,,,,,99.0,23.0,0.0,5.0,everettebrown,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8526"">Link</a>",Everette Brown,DE,Florida State,2009,5.31,5.77,2,panthers
2019.0,Jordan Miller,Washington,CB,72.88,186.0,9.63,32.88,,4.49,6.0,37.0,125.0,,,,DB,"Jordan Miller, Washington",True,MillJo05,5,172.0,falcons,2021.0,22.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,Washington,http://www.sports-reference.com/cfb/players/jordan-miller-3.html,46.0,,,,,,,,,61.0,0.0,6.0,3.0,jordanmiller,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18659"">Link</a>",Jordan Miller,CB,Washington,2019,5.18,5.77,5,falcons
1993.0,Lance Lewis,Nebraska,FB,71.0,224.0,9.38,29.75,,4.62,14.0,34.5,111.0,4.0,,,RB,"Lance Lewis, Nebraska",True,LanceLewis2187,7,184.0,colts,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,Nebraska,http://www.sports-reference.com/cfb/players/lance-lewis-2.html,44.0,,,,,1008.0,6.0,54.0,1.0,,,,,lancelewis,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2904"">Link</a>",Lance Lewis,FB,Nebraska,1993,7.59,5.76,7,colts
1999.0,Rahim Abdullah,Clemson,OLB,77.1,244.0,9.75,32.63,,4.88,17.0,34.0,117.0,4.36,,,LB,"Rahim Abdullah, Clemson",True,AbduRa20,2,45.0,browns,2000.0,23.0,0.0,0.0,1.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,2.0,Clemson,,,,,,,,,,,,,,,rahimabdullah,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5157"">Link</a>",Rahim Abdullah,LB,Clemson,1999,7.77,5.76,2,browns
2008.0,Jermichael Finley,Texas,TE,76.5,243.0,9.25,34.38,,4.86,20.0,27.5,117.0,4.38,,,TE,"Jermichael Finley, Texas",True,FinlJe00,3,91.0,packers,2013.0,21.0,0.0,0.0,3.0,27.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,2785.0,20.0,4.0,,,Texas,http://www.sports-reference.com/cfb/players/jermichael-finley-1.html,26.0,,,,,0.0,1.0,947.0,5.0,,,,,jermichaelfinley,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8214"">Link</a>",Jermichael Finley,TE,Texas,2008,6.42,5.76,3,packers
2009.0,Jarett Dillard,Rice (TX),WR,70.25,191.0,,,,4.52,13.0,42.5,129.0,4.41,,,WR,"Jarett Dillard, Rice (TX)",True,DillJa00,5,144.0,jaguars,2011.0,23.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,398.0,1.0,,,,Rice,http://www.sports-reference.com/cfb/players/jarett-dillard-1.html,49.0,,,,,-2.0,0.0,4138.0,60.0,,,,,jarettdillard,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=8563"">Link</a>",Jarett Dillard,WR,Rice,2009,5.52,5.76,5,jaguars
2024.0,Justin Eboigbe,Alabama,DT,76.38,297.0,9.75,33.38,,5.18,,28.0,,,,,DL,"Justin Eboigbe, Alabama",True,EboiJu00,4,105.0,chargers,2024.0,23.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,Alabama,http://www.sports-reference.com/cfb/players/justin-eboigbe-1.html,55.0,,,,,,,,,123.0,9.0,1.0,0.0,justineboigbe,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25022"">Link</a>",Justin Eboigbe,DT,Alabama,2024,5.78,5.76,4,chargers
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emmettjohnson,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=29886"">Link</a>",Emmett Johnson,RB,Nebraska,2026,5.76,5.76,5,chiefs
1991.0,Greg Lewis,Washington,RB,70.5,214.0,10.5,31.0,,4.61,15.0,39.0,116.0,,,,RB,"Greg Lewis, Washington",True,LewiGr00,5,115.0,broncos,1992.0,22.0,0.0,0.0,0.0,5.0,32.0,0.0,1.0,0.0,0.0,0.0,172.0,644.0,8.0,6.0,39.0,,0.0,,,Washington,http://www.sports-reference.com/cfb/players/greg-lewis-2.html,44.0,,,,,2678.0,22.0,797.0,2.0,,,,,greglewis,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1907"">Link</a>",Greg Lewis,RB,Washington,1991,8.3,5.75,5,broncos
1993.0,James Willis,Auburn,ILB,73.6,230.0,9.63,31.88,,4.75,22.0,34.5,120.0,4.63,,,LB,"James Willis, Auburn",True,WillJa28,5,119.0,packers,1999.0,21.0,0.0,0.0,3.0,22.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,2.0,Auburn,,,,,,,,,,,,,,,jameswillis,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=2858"">Link</a>",James Willis,LB,Auburn,1993,7.62,5.75,5,packers
2005.0,Joe Berger,Michigan Tech,OT,77.5,303.0,9.0,32.13,,5.2,30.0,27.0,96.0,4.62,,,OL,"Joe Berger, Michigan Tech",True,BergJo20,6,207.0,panthers,2017.0,23.0,0.0,0.0,5.0,36.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,Michigan Tech,,,,,,,,,,,,,,,joeberger,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=7141"">Link</a>",Joe Berger,OT,Michigan Tech,2005,7.1,5.75,6,panthers
2011.0,D.J. Williams,Arkansas,TE,74.13,245.0,10.38,31.5,,4.59,20.0,33.5,111.0,4.51,,,TE,"D.J. Williams, Arkansas",True,WillD.00,5,141.0,packers,2013.0,22.0,0.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,70.0,0.0,3.0,,,Arkansas,http://www.sports-reference.com/cfb/players/dj-williams-1.html,51.0,,,,,0.0,0.0,1855.0,10.0,,,,,djwilliams,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=9324"">Link</a>",D.J. Williams,TE,Arkansas,2011,5.69,5.75,5,packers
2021.0,Kyle Trask,Florida,QB,,,,,,,,,,,,,QB,"Kyle Trask, Florida",True,TrasKy00,2,64.0,buccaneers,2024.0,23.0,0.0,0.0,0.0,0.0,7.0,4.0,11.0,28.0,0.0,0.0,6.0,-5.0,0.0,0.0,0.0,0.0,,,,Florida,http://www.sports-reference.com/cfb/players/kyle-trask-1.html,29.0,7386.0,69.0,15.0,67.9,54.0,8.0,,,,,,,kyletrask,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=18578"">Link</a>",Kyle Trask,QB,Florida,2021,5.9,5.75,2,buccaneers
2024.0,Delmar Glaze,Maryland,OT,76.13,315.0,10.25,34.88,,5.21,29.0,25.5,104.0,,,,OL,"Delmar Glaze, Maryland",True,GlazDe00,3,77.0,raiders,2024.0,22.0,0.0,0.0,1.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Maryland,http://www.sports-reference.com/cfb/players/delmar-glaze-1.html,,,,,,,,,,,,,,delmarglaze,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=25092"">Link</a>",Delmar Glaze,OT,Maryland,2024,5.54,5.75,3,raiders
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cjwilliams,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=31461"">Link</a>",CJ Williams,WR,Stanford,2026,5.75,5.75,6,jaguars
1988.0,Michael Ball,Southern (LA),SS,72.5,211.0,9.25,,,4.67,18.0,,,,,,DB,"Michael Ball, Southern (LA)",True,BallMi20,4,104.0,colts,1993.0,24.0,0.0,0.0,2.0,13.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,Southern,,,,,,,,,,,,,,,michaelball,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=667"">Link</a>",Michael Ball,SS,Southern,1988,6.67,5.74,4,colts
1990.0,Fred Washington,Texas Christian,DT,74.3,277.0,11.0,32.38,,5.1,24.0,29.0,110.0,4.58,,,DL,"Fred Washington, Texas Christian",True,WashFr21,2,32.0,bears,1990.0,23.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,TCU,,,,,,,,,,,,,,,fredwashington,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=1437"">Link</a>",Fred Washington,DT,Texas Christian,1990,6.48,5.74,2,bears
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,butlerbynote,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3102"">Link</a>",Butler By'not'e,CB,Ohio State,1994,8.48,5.74,7,broncos
1996.0,Michael Hicks,South Carolina State,RB,72.3,188.0,8.63,31.0,,4.59,18.0,32.5,122.0,4.26,,,RB,"Michael Hicks, South Carolina State",True,HickMi20,7,253.0,bears,1997.0,23.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,31.0,106.0,0.0,1.0,-1.0,0.0,,,,South Carolina State,,,,,,,,,,,,,,,michaelhicks,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=3996"">Link</a>",Michael Hicks,RB,South Carolina State,1996,7.64,5.74,7,bears
2000.0,Mao Tosi,Idaho,DT,77.1,310.0,10.25,34.75,,5.29,19.0,28.5,99.0,4.6,,,DL,"Mao Tosi, Idaho",True,TosiMa20,5,136.0,cardinals,2001.0,23.0,0.0,0.0,1.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,,1.0,Idaho,http://www.sports-reference.com/cfb/players/mao-tosi-1.html,9.0,,,,,,,,,,,1.0,,maotosi,"<a class=""nt_btn "" style=""color: rgba(0, 0, 0, 1);background-color: rgba(255, 255, 255, 1);border-color: rgba(0, 0, 0, 1);"" rel="""" href=""https://ras.football/ras-information/?PlayerID=5458"">Link</a>",Mao Tosi,DT,Idaho,2000,6.3,5.74,5,cardinals
